Time,Actual,Explicit Euler,Simpletic Euler,Verlet
0.0,150.0,150.0,150.0,150.0
0.005,150.0,150.54773,150.54773,150.54773
0.01,150.5477,151.09546,151.09528,151.09528
0.015,151.0952,151.643,151.64246,151.64246
0.02,151.64235,152.19019,152.18909,152.18909
0.024999999,152.18895,152.82507,152.82324,152.82324
0.029999997,152.73482,153.37097,153.36823,153.45648
0.034999996,153.27977,153.81624,153.8124,153.9889
0.039999995,153.82362,154.3601,154.35501,154.52005
0.044999994,154.36621,154.90271,154.8962,155.04974
0.049999993,154.90735,155.44386,155.43575,155.57782
0.054999992,155.44685,155.98337,155.9735,156.1041
0.05999999,155.98453,156.58884,156.57704,156.69618
0.06499999,156.52022,157.12453,157.11064,157.28613
0.06999999,157.05373,157.59523,157.5791,157.81096
0.074999996,157.58488,158.12637,158.10785,158.3333
0.08,158.11353,158.65498,158.63391,158.85297
0.085,158.63945,159.18086,159.1571,159.3698
0.09,159.1625,159.70384,159.67726,159.88362
0.095000006,159.6825,160.22374,160.19421,160.39427
0.10000001,160.19926,160.74039,160.7078,160.90158
0.10500001,160.71263,161.15555,161.11975,161.30731
0.110000014,161.22244,161.66518,161.62607,161.70938
0.11500002,161.72849,162.17104,162.12851,162.10764
0.12000002,162.23064,162.67294,162.6269,162.5019
0.12500001,162.72871,163.17075,163.1211,162.89204
0.13000001,163.22253,163.66426,163.6109,163.2779
0.135,163.71196,164.15332,164.09618,163.65929
0.14,164.19681,164.63776,164.57675,164.03607
0.145,164.67693,165.1174,165.05247,164.4081
0.14999999,165.15216,165.66267,165.59377,164.84578
0.15499999,165.62233,166.13225,166.0593,165.2784
0.15999998,166.0873,166.59654,166.5195,165.7058
0.16499998,166.5469,166.9779,166.89674,166.05034
0.16999997,167.00099,167.43117,167.34587,166.38937
0.17499997,167.44942,167.8787,167.78923,166.72278
0.17999996,167.89203,168.32033,168.22668,167.05043
0.18499996,168.32866,168.69368,168.59586,167.30995
0.18999995,168.7592,169.20827,169.10628,167.64867
0.19499995,169.18347,169.63133,169.52518,167.98128
0.19999994,169.60136,170.04793,169.9376,168.30768
0.20499994,170.01271,170.45789,170.34343,168.62776
0.20999993,170.4174,170.86108,170.74252,168.94142
0.21499993,170.81528,171.25739,171.13475,169.24857
0.21999992,171.2062,171.64665,171.52,169.54912
0.22499992,171.59009,172.02876,171.89813,169.843
0.22999991,171.96675,172.40358,172.26903,170.13014
0.23499991,172.3361,172.77098,172.63257,170.41046
0.2399999,172.69801,173.13083,172.98863,170.6839
0.2449999,173.05235,173.483,173.3371,170.95041
0.2499999,173.39902,173.8274,173.67784,171.20993
0.2549999,173.73787,174.16386,174.01076,171.4624
0.2599999,174.06882,174.49231,174.33574,171.70778
0.2649999,174.39174,174.8126,174.65268,171.94603
0.2699999,174.70653,175.12466,174.96146,172.17711
0.2749999,175.01308,175.42836,175.26198,172.40099
0.27999988,175.31131,175.72359,175.55415,172.61763
0.28499988,175.60107,176.03296,175.86058,172.84973
0.28999987,175.88232,176.31094,176.13574,173.07455
0.29499987,176.15495,176.58017,176.40227,173.29208
0.29999986,176.41885,176.84053,176.66006,173.50232
0.30499986,176.67395,177.03,176.84709,173.6433
0.30999985,176.92017,177.27238,177.08719,173.77698
0.31499985,177.1574,177.50566,177.31831,173.90338
0.31999984,177.38557,177.72974,177.54037,174.02252
0.32499984,177.60463,177.94453,177.75331,174.13441
0.32999983,177.81448,178.2381,178.04517,174.3272
0.33499983,178.01506,178.43413,178.2396,174.51274
0.33999982,178.2063,178.62064,178.42467,174.69107
0.34499982,178.38814,178.79756,178.60031,174.86218
0.34999982,178.56052,178.96484,178.76646,175.0261
0.3549998,178.72337,179.18596,178.98662,175.24635
0.3599998,178.87666,179.33376,179.13359,175.45941
0.3649998,179.02032,179.4068,179.20598,175.60034
0.3699998,179.1543,179.53488,179.33357,175.73409
0.3749998,179.27856,179.66821,179.4666,175.87584
0.3799998,179.39308,179.7764,179.57465,176.01044
0.38499978,179.49779,179.87457,179.67285,176.13791
0.38999978,179.59267,179.96269,179.76117,176.25827
0.39499977,179.67769,180.04073,179.83958,176.37154
0.39999977,179.7528,180.08025,179.87965,176.44934
0.40499976,179.81801,180.13802,179.93816,176.52011
0.40999976,179.87328,180.18562,179.98668,176.58388
0.41499975,179.91858,180.22304,180.0252,176.64067
0.41999975,179.95392,180.1581,179.96156,176.59837
0.42499974,179.97928,180.1751,179.98006,176.5492
0.42999974,179.99463,180.18188,179.98853,176.49318
0.43499973,180.0,180.17845,179.98695,176.43039
0.43999973,179.99536,180.1648,179.97536,176.36089
0.44499972,179.98071,180.07082,179.88362,176.21463
0.44999972,179.95609,180.03671,179.85197,176.0618
0.45499972,179.92148,179.9329,179.75082,175.84297
0.4599997,179.87688,179.8784,179.69919,175.61772
0.4649997,179.82234,179.81374,179.63759,175.38614
0.4699997,179.75784,179.73892,179.56604,175.1483
0.4749997,179.68344,179.65396,179.48456,174.9043
0.4799997,179.59914,179.5589,179.39317,174.65422
0.4849997,179.50497,179.45375,179.29192,174.39815
0.48999968,179.40097,179.33855,179.1808,174.13617
0.49499968,179.28717,179.21332,179.05989,173.86836
0.49999967,179.1636,179.07811,178.92921,173.59482
0.5049997,179.03032,178.93297,178.7888,173.31563
0.5099997,178.88736,178.77791,178.6387,173.03087
0.5149997,178.73477,178.61299,178.47897,172.74063
0.5199997,178.5726,178.43828,178.30968,172.445
0.5249997,178.40091,178.25383,178.13086,172.14407
0.5299997,178.21974,178.0597,177.9426,171.83794
0.53499967,178.02919,177.85593,177.74495,171.52669
0.53999966,177.82927,177.63559,177.53094,171.20338
0.54499966,177.62009,177.41278,177.3147,170.87514
0.54999965,177.4017,177.18054,177.08926,170.54202
0.55499965,177.17418,176.93893,176.85472,170.20412
0.55999964,176.93759,176.68805,176.61113,169.86148
0.56499964,176.69203,176.42795,176.35858,169.51419
0.56999964,176.43758,176.15874,176.09715,169.16231
0.57499963,176.1743,175.88048,175.82693,168.8059
0.5799996,175.90231,175.59326,175.54802,168.445
0.5849996,175.62167,175.29718,175.2605,168.0797
0.5899996,175.33252,175.04211,175.01424,167.75978
0.5949996,175.0349,174.72859,174.70978,167.43553
0.5999996,174.72894,174.4065,174.397,167.10698
0.6049996,174.41475,174.07591,174.07602,166.77415
0.6099996,174.0924,173.73695,173.74692,166.43709
0.6149996,173.76204,173.38972,173.40982,166.09581
0.6199996,173.42375,173.03435,173.06485,165.75035
0.6249996,173.07765,172.67093,172.71211,165.40073
0.6299996,172.72386,172.29959,172.35173,165.04697
0.6349996,172.36249,171.92046,171.98381,164.68909
0.63999957,171.99368,171.53365,171.60849,164.3271
0.64499956,171.61752,171.13928,171.22589,163.96103
0.64999956,171.23418,170.7375,170.83614,163.59088
0.65499955,170.84375,170.32843,170.43938,163.21667
0.65999955,170.44637,169.9122,170.03574,162.83842
0.66499954,170.04218,169.48895,169.62535,162.45616
0.66999954,169.6313,169.05884,169.20836,162.0699
0.67499954,169.21388,168.62198,168.7849,161.67966
0.67999953,168.79005,168.17853,168.3551,161.28545
0.6849995,168.35995,167.72864,167.91914,160.8873
0.6899995,167.92375,167.27246,167.47716,160.48523
0.6949995,167.48158,166.81013,167.02928,160.07927
0.6999995,167.03357,166.34183,166.57567,159.66943
0.7049995,166.57988,165.86768,166.11647,159.25574
0.7099995,166.12067,165.38785,165.65186,158.83821
0.7149995,165.65608,164.90251,165.18198,158.41689
0.7199995,165.18628,164.41183,164.70699,157.99179
0.7249995,164.71143,163.91597,164.22704,157.56296
0.7299995,164.23164,163.41508,163.74231,157.13043
0.7349995,163.74713,162.90936,163.25296,156.69424
0.7399995,163.25804,162.39896,162.75914,156.25444
0.74499947,162.76453,161.89519,162.27216,155.8222
0.74999946,162.26675,161.37596,161.76993,155.38646
0.75499946,161.7649,160.85258,161.26373,154.94725
0.75999945,161.25911,160.32524,160.75375,154.50464
0.76499945,160.74959,159.79411,160.24016,154.05869
0.76999944,160.23647,159.25937,159.72311,153.60945
0.77499944,159.71994,158.72119,159.20279,153.157
0.77999943,159.20016,158.23141,158.73102,152.75304
0.78499943,158.67734,157.68692,158.20467,152.346
0.7899994,158.15161,157.13956,157.67555,151.93594
0.7949994,157.62317,156.58951,157.14388,151.52296
0.7999994,157.09218,156.03696,156.6098,151.10713
0.8049994,156.55882,155.4821,156.0735,150.68854
0.8099994,156.0233,154.92513,155.53517,150.26727
0.8149994,155.48575,154.36623,154.99498,149.84343
0.8199994,154.94638,153.8056,154.45311,149.41711
0.8249994,154.40536,153.24344,153.90974,148.98842
0.8299994,153.86287,152.67993,153.36505,148.55745
0.8349994,153.31909,152.11528,152.81923,148.12431
0.8399994,152.77422,151.54967,152.27245,147.68912
0.8449994,152.22841,150.98329,151.72488,147.25197
0.84999937,151.68185,150.41637,151.17673,146.81297
0.85499936,151.13475,149.84908,150.62816,146.37225
0.85999936,150.58725,149.28162,150.07936,145.92992
0.86499935,150.03957,148.71419,149.53052,145.48608
0.86999935,149.49188,148.14699,148.98181,145.04088
0.87499934,148.94435,147.5802,148.43341,144.59444
0.87999934,148.39717,147.01404,147.88551,144.14688
0.88499933,147.85052,146.4487,147.3383,143.69835
0.88999933,147.30461,145.88438,146.79195,143.24896
0.8949993,146.75958,145.32127,146.24663,142.79886
0.8999993,146.21564,144.75958,145.70253,142.34818
0.9049993,145.67294,144.1995,145.15984,141.89705
0.9099993,145.1317,143.6412,144.61873,141.44562
0.9149993,144.59207,143.0849,144.07938,140.99402
0.9199993,144.05426,142.53079,143.54196,140.54237
0.9249993,143.51842,141.97906,143.00665,140.09082
0.9299993,142.98474,141.52199,142.56572,139.73158
0.9349993,142.45341,140.97559,142.03516,139.3727
0.9399993,141.92459,140.43213,141.50722,139.0143
0.9449993,141.39847,139.92958,141.01985,138.69427
0.9499993,140.8752,139.39258,140.4977,138.37498
0.95499927,140.35498,138.85909,139.97868,138.05655
0.95999926,139.83797,138.32928,139.463,137.73909
0.96499926,139.32436,137.80336,138.95079,137.42273
0.96999925,138.81429,137.21867,138.37943,137.04477
0.97499925,138.30795,136.70105,137.87471,136.66815
0.97999924,137.80551,136.19833,137.38446,136.30347
0.98499924,137.30714,135.68976,136.88791,135.94035
0.98999923,136.813,135.18596,136.39568,135.57893
0.99499923,136.32326,134.68712,135.90794,135.21931
0.9999992,135.83807,134.23038,135.46182,134.89857
1.0049993,135.35762,133.6743,134.91585,134.51216
1.0099993,134.88202,133.1914,134.44257,134.12788
1.0149993,134.41148,132.71417,133.97441,133.74585
1.0199993,133.94614,132.24277,133.51155,133.36617
1.0249993,133.48613,131.77734,133.05414,132.98892
1.0299993,133.03165,131.31808,132.60233,132.61423
1.0349993,132.5828,130.86514,132.15627,132.24217
1.0399992,132.13977,130.41869,131.71611,131.87285
1.0449992,131.70268,129.97885,131.282,131.50635
1.0499992,131.27171,129.54796,130.85622,131.14491
1.0549992,130.84697,129.12186,130.43463,130.78647
1.0599992,130.42862,128.70285,130.01952,130.43109
1.0649992,130.01678,128.29109,129.61102,130.07886
1.0699992,129.61162,127.88672,129.20927,129.72984
1.0749992,129.21326,127.48988,128.81442,129.38411
1.0799992,128.82181,127.100716,128.42659,129.04172
1.0849992,128.43742,126.71936,128.04591,128.70273
1.0899992,128.06021,126.345955,127.672516,128.3672
1.0949992,127.69034,125.98064,127.30653,128.03519
1.0999992,127.32789,125.62353,126.94808,127.70673
1.1049992,126.973,125.274765,126.59728,127.38189
1.1099992,126.62578,124.93446,126.25426,127.06069
