Time,Actual,Explicit Euler,Simpletic Euler,Verlet
0.0,150.0,150.0,150.0,150.0
0.005,150.0,150.54773,150.54773,150.54773
0.01,150.5477,151.09546,151.09528,151.09528
0.015,151.0952,151.643,151.64246,151.64246
0.02,151.64235,152.19019,152.18909,152.18909
0.024999999,152.18895,152.73682,152.73499,152.73499
0.029999997,152.73482,153.28271,153.27997,153.27997
0.034999996,153.27977,153.8277,153.82387,153.82385
0.039999995,153.82362,154.37158,154.3665,154.36647
0.044999994,154.36621,154.91418,154.90767,154.90764
0.049999993,154.90735,155.45532,155.44722,155.44717
0.054999992,155.44685,155.99483,155.98495,155.9849
0.05999999,155.98453,156.5325,156.5207,156.52063
0.06499999,156.52022,157.06818,157.05429,157.0542
0.06999999,157.05373,157.60167,157.58553,157.58543
0.074999996,157.58488,158.13278,158.11424,158.11415
0.08,158.11353,158.66136,158.64027,158.64018
0.085,158.63945,159.18721,159.16344,159.16335
0.09,159.1625,159.71016,159.68356,159.68347
0.095000006,159.6825,160.23003,160.20047,160.2004
0.10000001,160.19926,160.74664,160.714,160.71393
0.10500001,160.71263,161.25983,161.22398,161.2239
0.110000014,161.22244,161.76941,161.73024,161.73016
0.11500002,161.72849,162.2752,162.23262,162.23253
0.12000002,162.23064,162.77705,162.73094,162.73083
0.12500001,162.72871,163.27478,163.22505,163.22493
0.13000001,163.22253,163.76822,163.71478,163.71465
0.135,163.71196,164.2572,164.19998,164.19981
0.14,164.19681,164.74155,164.68047,164.68028
0.145,164.67693,165.2211,165.1561,165.1559
0.14999999,165.15216,165.6957,165.62671,165.6265
0.15499999,165.62233,166.16518,166.09215,166.09192
0.15999998,166.0873,166.62938,166.55226,166.55202
0.16499998,166.5469,167.08815,167.00691,167.00664
0.16999997,167.00099,167.54132,167.45593,167.45563
0.17499997,167.44942,167.98874,167.89917,167.89885
0.17999996,167.89203,168.43025,168.33649,168.33615
0.18499996,168.32866,168.8657,168.76775,168.76738
0.18999995,168.7592,169.29495,169.1928,169.1924
0.19499995,169.18347,169.71783,169.61148,169.61107
0.19999994,169.60136,170.13422,170.02368,170.02325
0.20499994,170.01271,170.54395,170.42926,170.42882
0.20999993,170.4174,170.9469,170.82808,170.82762
0.21499993,170.81528,171.34293,171.22,171.21953
0.21999992,171.2062,171.73189,171.6049,171.60442
0.22499992,171.59009,172.11365,171.98265,171.98215
0.22999991,171.96675,172.48807,172.35312,172.3526
0.23499991,172.3361,172.85503,172.71619,172.71565
0.2399999,172.69801,173.2144,173.07173,173.07118
0.2449999,173.05235,173.56606,173.41963,173.41907
0.2499999,173.39902,173.90988,173.75977,173.75919
0.2549999,173.73787,174.24574,174.09203,174.09143
0.2599999,174.06882,174.57353,174.4163,174.4157
0.2649999,174.39174,174.89313,174.7325,174.73187
0.2699999,174.70653,175.20442,175.04048,175.03986
0.2749999,175.01308,175.50731,175.34016,175.33954
0.27999988,175.31131,175.80168,175.63144,175.63081
0.28499988,175.60107,176.08743,175.9142,175.91359
0.28999987,175.88232,176.36446,176.18835,176.18776
0.29499987,176.15495,176.63266,176.45381,176.45323
0.29999986,176.41885,176.89195,176.7105,176.70992
0.30499986,176.67395,177.14224,176.9583,176.95772
0.30999985,176.92017,177.38342,177.19714,177.19656
0.31499985,177.1574,177.61543,177.42694,177.42636
0.31999984,177.38557,177.83818,177.64761,177.64703
0.32499984,177.60463,178.05157,177.8591,177.8585
0.32999983,177.81448,178.25555,178.06131,178.0607
0.33499983,178.01506,178.45004,178.25418,178.25356
0.33999982,178.2063,178.63496,178.43764,178.437
0.34499982,178.38814,178.81026,178.61162,178.61096
0.34999982,178.56052,178.97586,178.77608,178.77539
0.3549998,178.72337,179.13171,178.93094,178.93022
0.3599998,178.87666,179.27776,179.07616,179.07541
0.3649998,179.02032,179.41393,179.21167,179.21089
0.3699998,179.1543,179.54018,179.33743,179.33662
0.3749998,179.27856,179.65646,179.45341,179.45256
0.3799998,179.39308,179.76276,179.55956,179.55867
0.38499978,179.49779,179.859,179.65582,179.6549
0.38999978,179.59267,179.94514,179.74219,179.74124
0.39499977,179.67769,180.02118,179.8186,179.81764
0.39999977,179.7528,180.08707,179.88506,179.88408
0.40499976,179.81801,180.14278,179.94151,179.94052
0.40999976,179.87328,180.1883,179.98796,179.98695
0.41499975,179.91858,180.22359,180.02437,180.02335
0.41999975,179.95392,180.24864,180.05072,180.04968
0.42499974,179.97928,180.26346,180.06702,180.06596
0.42999974,179.99463,180.268,180.07324,180.07217
0.43499973,180.0,180.2623,180.0694,180.06831
0.43999973,179.99536,180.24632,180.05548,180.05438
0.44499972,179.98071,180.22008,180.0315,180.03038
0.44999972,179.95609,180.18356,179.99744,179.9963
0.45499972,179.92148,180.1368,179.95332,179.95218
0.4599997,179.87688,180.07979,179.89917,179.89801
0.4649997,179.82234,180.01254,179.83498,179.83382
0.4699997,179.75784,179.93509,179.76077,179.75961
0.4749997,179.68344,179.84744,179.67659,179.67543
0.4799997,179.59914,179.74962,179.58244,179.58128
0.4849997,179.50497,179.64166,179.47838,179.4772
0.48999968,179.40097,179.52359,179.36441,179.36324
0.49499968,179.28717,179.39545,179.24059,179.23941
0.49999967,179.1636,179.25728,179.10695,179.10577
0.5049997,179.03032,179.10912,178.96353,178.96237
0.5099997,178.88736,178.951,178.8104,178.80925
0.5149997,178.73477,178.78299,178.64758,178.64645
0.5199997,178.5726,178.60513,178.47516,178.47404
0.5249997,178.40091,178.41748,178.29317,178.29207
0.5299997,178.21974,178.2201,178.10167,178.10059
0.53499967,178.02919,178.01303,177.90074,177.89967
0.53999966,177.82927,177.79636,177.69044,177.68939
0.54499966,177.62009,177.57014,177.47084,177.46982
0.54999965,177.4017,177.33447,177.24202,177.24101
0.55499965,177.17418,177.0894,177.00404,177.00307
0.55999964,176.93759,176.83502,176.757,176.75606
0.56499964,176.69203,176.57141,176.50099,176.50006
0.56999964,176.43758,176.29865,176.23608,176.23517
0.57499963,176.1743,176.01682,175.96236,175.96147
0.5799996,175.90231,175.72601,175.67992,175.67906
0.5849996,175.62167,175.42633,175.38887,175.38803
0.5899996,175.33252,175.11787,175.08931,175.08849
0.5949996,175.0349,174.80074,174.78133,174.78052
0.5999996,174.72894,174.47502,174.46503,174.46423
0.6049996,174.41475,174.14084,174.14053,174.13974
0.6099996,174.0924,173.7983,173.80794,173.80716
0.6149996,173.76204,173.4475,173.46736,173.4666
0.6199996,173.42375,173.08856,173.11893,173.11818
0.6249996,173.07765,172.7216,172.76276,172.76201
0.6299996,172.72386,172.34676,172.39896,172.39821
0.6349996,172.36249,171.96413,172.02765,172.0269
0.63999957,171.99368,171.57385,171.64897,171.64822
0.64499956,171.61752,171.17606,171.26305,171.2623
0.64999956,171.23418,170.77087,170.87001,170.86926
0.65499955,170.84375,170.35843,170.47,170.46925
0.65999955,170.44637,169.93887,170.06314,170.0624
0.66499954,170.04218,169.51233,169.64958,169.64882
0.66999954,169.6313,169.07895,169.22945,169.22868
0.67499954,169.21388,168.63887,168.80289,168.80212
0.67999953,168.79005,168.19225,168.37006,168.36928
0.6849995,168.35995,167.73923,167.93109,167.9303
0.6899995,167.92375,167.27995,167.48615,167.48534
0.6949995,167.48158,166.81459,167.03537,167.03455
0.6999995,167.03357,166.34329,166.5789,166.57808
0.7049995,166.57988,165.86621,166.11691,166.11609
0.7099995,166.12067,165.38351,165.64955,165.64873
0.7149995,165.65608,164.89536,165.17697,165.17615
0.7199995,165.18628,164.4019,164.69934,164.69852
0.7249995,164.71143,163.90332,164.21681,164.21599
0.7299995,164.23164,163.39978,163.72955,163.72873
0.7349995,163.74713,162.89145,163.23773,163.23691
0.7399995,163.25804,162.37851,162.7415,162.74068
0.74499947,162.76453,161.86113,162.24104,162.2402
0.74999946,162.26675,161.33948,161.73651,161.73566
0.75499946,161.7649,160.81374,161.22807,161.2272
0.75999945,161.25911,160.28409,160.71591,160.71503
0.76499945,160.74959,159.7507,160.2002,160.1993
0.76999944,160.23647,159.21376,159.68109,159.68018
0.77499944,159.71994,158.67346,159.15877,159.15784
0.77999943,159.20016,158.12997,158.6334,158.63246
0.78499943,158.67734,157.5835,158.10518,158.10422
0.7899994,158.15161,157.0342,157.57426,157.57329
0.7949994,157.62317,156.48228,157.04083,157.03984
0.7999994,157.09218,155.92793,156.50507,156.50406
0.8049994,156.55882,155.37134,155.96715,155.96613
0.8099994,156.0233,154.8127,155.42726,155.42621
0.8149994,155.48575,154.2522,154.88557,154.88449
0.8199994,154.94638,153.69003,154.34227,154.34116
0.8249994,154.40536,153.12639,153.79752,153.79639
0.8299994,153.86287,152.56146,153.25151,153.25037
0.8349994,153.31909,151.99545,152.70442,152.70326
0.8399994,152.77422,151.42856,152.15645,152.15526
0.8449994,152.22841,150.86098,151.60776,151.60654
0.84999937,151.68185,150.2929,151.05853,151.05728
0.85499936,151.13475,149.72452,150.50896,150.50768
0.85999936,150.58725,149.15604,149.95921,149.9579
0.86499935,150.03957,148.58765,149.40948,149.40814
0.86999935,149.49188,148.01956,148.85995,148.85858
0.87499934,148.94435,147.45197,148.3108,148.3094
0.87999934,148.39717,146.88506,147.7622,147.76079
0.88499933,147.85052,146.31903,147.21436,147.21292
0.88999933,147.30461,145.75409,146.66742,146.66597
0.8949993,146.75958,145.19043,146.12158,146.12012
0.8999993,146.21564,144.62823,145.57703,145.57555
0.9049993,145.67294,144.06772,145.03394,145.03244
0.9099993,145.1317,143.50906,144.4925,144.49098
0.9149993,144.59207,142.95248,143.95288,143.95134
0.9199993,144.05426,142.39816,143.41527,143.4137
0.9249993,143.51842,141.84628,142.87984,142.87823
0.9299993,142.98474,141.29706,142.34676,142.34512
0.9349993,142.45341,140.75067,141.81621,141.81454
0.9399993,141.92459,140.2073,141.28838,141.28668
0.9449993,141.39847,139.66716,140.76343,140.7617
0.9499993,140.8752,139.13043,140.24153,140.23979
0.95499927,140.35498,138.5973,139.72287,139.72112
0.95999926,139.83797,138.06796,139.20763,139.20584
0.96499926,139.32436,137.54259,138.69595,138.69414
0.96999925,138.81429,137.02138,138.18803,138.18619
0.97499925,138.30795,136.5045,137.68402,137.68216
0.97999924,137.80551,135.99216,137.1841,137.18222
0.98499924,137.30714,135.48451,136.68843,136.68654
0.98999923,136.813,134.98175,136.19717,136.19528
0.99499923,136.32326,134.48405,135.71051,135.7086
0.9999992,135.83807,133.9916,135.22859,135.22667
1.0049993,135.35762,133.50455,134.75157,134.74965
1.0099993,134.88202,133.02309,134.27962,134.2777
1.0149993,134.41148,132.54738,133.8129,133.81096
1.0199993,133.94614,132.0776,133.35156,133.34961
1.0249993,133.48613,131.61392,132.89577,132.8938
1.0299993,133.03165,131.1565,132.44566,132.44368
1.0349993,132.5828,130.70547,132.00139,131.9994
1.0399992,132.13977,130.26103,131.56311,131.56113
1.0449992,131.70268,129.82333,131.13098,131.12898
1.0499992,131.27171,129.39253,130.70514,130.70312
1.0549992,130.84697,128.96877,130.28572,130.28369
1.0599992,130.42862,128.5522,129.87288,129.87083
1.0649992,130.01678,128.14297,129.46675,129.46469
1.0699992,129.61162,127.74125,129.06747,129.0654
1.0749992,129.21326,127.34716,128.67517,128.6731
1.0799992,128.82181,126.960846,128.29,128.28792
1.0849992,128.43742,126.58245,127.91206,127.90999
1.0899992,128.06021,126.212105,127.54151,127.53944
1.0949992,127.69034,125.849945,127.17847,127.17639
1.0999992,127.32789,125.4961,126.82305,126.82098
1.1049992,126.973,125.1507,126.47539,126.47331
1.1099992,126.62578,124.81387,126.13559,126.133514
