Time,Actual,Explicit Euler,Simpletic Euler,Verlet
0.0,150.0,150.0,150.0,150.0
0.005,150.0,150.97313,150.97313,150.97313
0.01,150.9731,151.94626,151.94614,151.94615
0.015,151.9461,152.91927,152.91893,152.91896
0.02,152.91888,153.89206,153.89139,153.89143
0.024999999,153.89133,154.86453,154.86342,154.86346
0.029999997,154.86333,155.83656,155.8349,155.83495
0.034999996,155.8348,156.80804,156.80573,156.80577
0.039999995,156.8056,157.77887,157.77577,157.77583
0.044999994,157.77563,158.74893,158.74495,158.74501
0.049999993,158.7448,159.71811,159.71313,159.7132
0.054999992,159.71297,160.68631,160.68022,160.68028
0.05999999,160.68005,161.65341,161.6461,161.64616
0.06499999,161.64592,162.61931,162.61067,162.61073
0.06999999,162.61049,163.5839,163.57382,163.57388
0.074999996,163.57362,164.54706,164.53543,164.5355
0.08,164.53525,165.5087,165.4954,165.49548
0.085,165.49522,166.4687,166.45363,166.4537
0.09,166.45345,167.42697,167.40999,167.41006
0.095000006,167.40982,168.38339,168.36438,168.36446
0.10000001,168.36423,169.33784,169.3167,169.31677
0.10500001,169.31657,170.29024,170.26683,170.2669
0.110000014,170.26674,171.24046,171.21468,171.21475
0.11500002,171.21463,172.1884,172.16011,172.1602
0.12000002,172.16013,173.13396,173.10304,173.10315
0.12500001,173.10312,174.07703,174.04337,174.04349
0.13000001,174.0435,175.0175,174.98096,174.98111
0.135,174.98119,175.95528,175.91573,175.91591
0.14,175.91605,176.89024,176.84756,176.84778
0.145,176.84799,177.8223,177.77637,177.77661
0.14999999,177.7769,178.75133,178.70201,178.7023
0.15499999,178.7027,179.67725,179.6244,179.62474
0.15999998,179.62524,180.59995,180.54344,180.54382
0.16499998,180.54446,181.51932,181.45903,181.45944
0.16999997,181.46024,182.43526,182.37105,182.37149
0.17499997,182.37247,183.34766,183.2794,183.27988
0.17999996,183.28104,184.25642,184.18398,184.1845
0.18499996,184.18587,185.16147,185.08467,185.08524
0.18999995,185.08684,186.06267,185.9814,185.982
0.19499995,185.98386,186.95993,186.87404,186.87468
0.19999994,186.87683,187.85316,187.7625,187.76318
0.20499994,187.76564,188.74226,188.64667,188.6474
0.20999993,188.65019,189.62712,189.52646,189.52724
0.21499993,189.5304,190.50764,190.40176,190.40259
0.21999992,190.40613,191.38374,191.27249,191.27335
0.22499992,191.27733,192.25531,192.13853,192.13942
0.22999991,192.14386,193.12225,192.99979,193.0007
0.23499991,193.00565,193.98447,193.85616,193.8571
0.2399999,193.8626,194.84187,194.70755,194.70853
0.2449999,194.71458,195.69437,195.55386,195.55487
0.2499999,195.56155,196.54184,196.395,196.39604
0.2549999,196.40338,197.38422,197.23087,197.23195
0.2599999,197.23997,198.2214,198.06137,198.06248
0.2649999,198.07124,199.0533,198.88641,198.88756
0.2699999,198.8971,199.8798,199.7059,199.70708
0.2749999,199.71744,200.70085,200.51973,200.52095
0.27999988,200.53218,201.51633,201.32782,201.32909
0.28499988,201.34123,202.32616,202.13007,202.13138
0.28999987,202.1445,203.13023,202.92639,202.92773
0.29499987,202.94188,203.92848,203.71669,203.71806
0.29999986,203.73329,204.72081,204.50089,204.50229
0.30499986,204.51865,205.50714,205.27888,205.28032
0.30999985,205.29787,206.28737,206.05058,206.05206
0.31499985,206.07086,207.06143,206.8159,206.81743
0.31999984,206.83752,207.82922,207.57477,207.57632
0.32499984,207.59778,208.59067,208.32707,208.32866
0.32999983,208.35156,209.34567,209.07274,209.07436
0.33499983,209.09875,210.09416,209.81168,209.81332
0.33999982,209.8393,210.83606,210.54381,210.54549
0.34499982,210.57307,211.57127,211.26904,211.27075
0.34999982,211.30005,212.29973,211.9873,211.98904
0.3549998,212.0201,213.02135,212.6985,212.70027
0.3599998,212.73317,213.73605,213.40256,213.40436
0.3649998,213.43916,214.44376,214.09938,214.10123
0.3699998,214.138,215.1444,214.7889,214.79079
0.3749998,214.82962,215.83788,215.47102,215.47296
0.3799998,215.51395,216.52414,216.14569,216.14767
0.38499978,216.19087,217.20311,216.81282,216.81485
0.38999978,216.86035,217.8747,217.47234,217.47441
0.39499977,217.52228,218.53883,218.12416,218.12628
0.39999977,218.1766,219.19547,218.76822,218.77039
0.40499976,218.82324,219.8445,219.40443,219.40665
0.40999976,219.46213,220.48587,220.03273,220.03499
0.41499975,220.0932,221.11952,220.65303,220.65533
0.41999975,220.71634,221.74538,221.26527,221.26762
0.42499974,221.33154,222.36337,221.86938,221.87178
0.42999974,221.93869,222.97343,222.4653,222.46773
0.43499973,222.53773,223.5755,223.05295,223.0554
0.43999973,223.1286,224.1695,223.63225,223.63475
0.44499972,223.71124,224.75537,224.20314,224.20569
0.44999972,224.28555,225.33307,224.76556,224.76816
0.45499972,224.8515,225.90251,225.31946,225.3221
0.4599997,225.40903,226.46364,225.86475,225.86743
0.4649997,225.95804,227.0164,226.40137,226.4041
0.4699997,226.49849,227.56075,226.92928,226.93204
0.4749997,227.03033,228.0966,227.4484,227.45119
0.4799997,227.55348,228.62392,227.95866,227.96149
0.4849997,228.0679,229.14262,228.46002,228.46288
0.48999968,228.57352,229.65268,228.95242,228.9553
0.49499968,229.07028,230.15404,229.4358,229.43872
0.49999967,229.55814,230.64664,229.91011,229.91306
0.5049997,230.03702,231.13042,230.37529,230.37827
0.5099997,230.50687,231.60535,230.83128,230.83429
0.5149997,230.96767,232.07137,231.27803,231.28108
0.5199997,231.41934,232.52843,231.71548,231.71858
0.5249997,231.86182,232.97649,232.1436,232.14674
0.5299997,232.29509,233.4155,232.56233,232.56552
0.53499967,232.71909,233.8454,232.97162,232.97485
0.53999966,233.13376,234.26616,233.37143,233.3747
0.54499966,233.53906,234.67773,233.7617,233.765
0.54999965,233.93494,235.0801,234.1424,234.14572
0.55499965,234.32137,235.47319,234.51347,234.51682
0.55999964,234.69829,235.85698,234.87488,234.87825
0.56499964,235.06567,236.23141,235.22658,235.22998
0.56999964,235.42346,236.59647,235.56853,235.57196
0.57499963,235.77164,236.9521,235.9007,235.90416
0.5799996,236.11012,237.29828,236.22304,236.22653
0.5849996,236.43892,237.63498,236.5355,236.53905
0.5899996,236.75797,237.96216,236.83807,236.84166
0.5949996,237.06725,238.27977,237.1307,237.13434
0.5999996,237.36671,238.5878,237.41338,237.41705
0.6049996,237.65634,238.88622,237.68605,237.68977
0.6099996,237.93607,239.17499,237.94868,237.95245
0.6149996,238.2059,239.4541,238.20126,238.20506
0.6199996,238.46579,239.72351,238.44374,238.44759
0.6249996,238.71571,239.9832,238.6761,238.68
0.6299996,238.95563,240.23314,238.89832,238.90225
0.6349996,239.18553,240.47331,239.11035,239.11433
0.63999957,239.40536,240.70369,239.31218,239.31622
